NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,,19,-0.34588006,-0.7887399,0.7037773,0.9155562,1.0,4189,"tags=47%, list=26%, signal=64%",
GO_REGULATION_OF_OSSIFICATION,GO_REGULATION_OF_OSSIFICATION,,152,-0.20293222,-0.7886366,0.7026022,0.91535544,1.0,2550,"tags=20%, list=16%, signal=24%",
GO_CARDIAC_SEPTUM_DEVELOPMENT,GO_CARDIAC_SEPTUM_DEVELOPMENT,,93,-0.20187971,-0.78855044,0.8,0.9151283,1.0,2727,"tags=24%, list=17%, signal=28%",
BIOCARTA_ECM_PATHWAY,BIOCARTA_ECM_PATHWAY,,17,-0.22218734,-0.78822756,0.7946768,0.91523767,1.0,4389,"tags=41%, list=27%, signal=57%",
GO_REGULATION_OF_BEHAVIOR,GO_REGULATION_OF_BEHAVIOR,,45,-0.25605562,-0.7881126,0.6787879,0.91503185,1.0,3882,"tags=33%, list=24%, signal=44%",
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,,35,-0.22015728,-0.7880835,0.6962264,0.9146955,1.0,371,"tags=9%, list=2%, signal=9%",
GO_LUNG_ALVEOLUS_DEVELOPMENT,GO_LUNG_ALVEOLUS_DEVELOPMENT,,36,-0.2492289,-0.78789246,0.78853756,0.91451854,1.0,3362,"tags=33%, list=21%, signal=42%",
GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,86,-0.18842074,-0.78757006,0.6998124,0.9146345,1.0,4226,"tags=29%, list=26%, signal=39%",
GO_MESENCHYMAL_CELL_DIFFERENTIATION,GO_MESENCHYMAL_CELL_DIFFERENTIATION,,182,-0.18723248,-0.7870838,0.68199235,0.91494095,1.0,2342,"tags=19%, list=15%, signal=22%",
GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,,43,-0.2106972,-0.7868869,0.7684631,0.9149514,1.0,3489,"tags=30%, list=22%, signal=39%",
GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,GO_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,,37,-0.2693511,-0.78639364,0.6166008,0.9152011,1.0,3842,"tags=30%, list=24%, signal=39%",
GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT,GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT,,21,-0.2742223,-0.78637236,0.6084453,0.9148257,1.0,4583,"tags=43%, list=29%, signal=60%",
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,,42,-0.2367527,-0.7857932,0.808,0.9151106,1.0,2838,"tags=24%, list=18%, signal=29%",
GO_PROTEOGLYCAN_BINDING,GO_PROTEOGLYCAN_BINDING,,29,-0.2880024,-0.78537756,0.6802218,0.9151403,1.0,2453,"tags=24%, list=15%, signal=28%",
GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR,GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR,,16,-0.26315627,-0.7845851,0.77927065,0.9157845,1.0,4868,"tags=44%, list=30%, signal=63%",
GO_DORSAL_SPINAL_CORD_DEVELOPMENT,GO_DORSAL_SPINAL_CORD_DEVELOPMENT,,18,-0.36087364,-0.78408426,0.6761905,0.91615134,1.0,3798,"tags=39%, list=24%, signal=51%",
GO_LIPID_HOMEOSTASIS,GO_LIPID_HOMEOSTASIS,,93,-0.19785275,-0.7838538,0.89681053,0.91613495,1.0,3071,"tags=25%, list=19%, signal=30%",
GO_EMBRYONIC_HEMOPOIESIS,GO_EMBRYONIC_HEMOPOIESIS,,17,-0.25263587,-0.7835639,0.79574466,0.91618717,1.0,1079,"tags=18%, list=7%, signal=19%",
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,,21,-0.26740566,-0.78333724,0.78904665,0.9160899,1.0,4587,"tags=43%, list=29%, signal=60%",
GO_CARDIAC_VENTRICLE_MORPHOGENESIS,GO_CARDIAC_VENTRICLE_MORPHOGENESIS,,61,-0.221936,-0.7832102,0.8952381,0.91584605,1.0,1937,"tags=16%, list=12%, signal=19%",
GO_FICOLIN_1_RICH_GRANULE_MEMBRANE,GO_FICOLIN_1_RICH_GRANULE_MEMBRANE,,37,-0.25244635,-0.7823571,0.6737044,0.91673833,1.0,2504,"tags=24%, list=16%, signal=29%",
GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,,156,-0.16870177,-0.781709,0.7811245,0.9170821,1.0,4537,"tags=31%, list=28%, signal=43%",
GO_COATED_MEMBRANE,GO_COATED_MEMBRANE,,91,-0.18450944,-0.7814481,0.8083832,0.9170567,1.0,4371,"tags=35%, list=27%, signal=48%",
GO_FACE_DEVELOPMENT,GO_FACE_DEVELOPMENT,,48,-0.21644384,-0.781001,0.6988636,0.91722494,1.0,4060,"tags=40%, list=25%, signal=53%",
GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,GO_ISOPRENOID_BIOSYNTHETIC_PROCESS,,21,-0.22880974,-0.78073436,0.6624204,0.9172559,1.0,713,"tags=10%, list=4%, signal=10%",
GO_MICROVILLUS_MEMBRANE,GO_MICROVILLUS_MEMBRANE,,17,-0.29044262,-0.78027326,0.7046332,0.9174895,1.0,3874,"tags=41%, list=24%, signal=54%",
GO_SMOOTH_MUSCLE_CELL_MIGRATION,GO_SMOOTH_MUSCLE_CELL_MIGRATION,,61,-0.24107844,-0.77945715,0.6802974,0.91816497,1.0,4535,"tags=36%, list=28%, signal=50%",
GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,,25,-0.25094017,-0.77939653,0.64356434,0.917791,1.0,4262,"tags=40%, list=27%, signal=54%",
GO_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,GO_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,,18,-0.32785195,-0.7793153,0.7058824,0.9175592,1.0,3085,"tags=28%, list=19%, signal=34%",
GO_PHAGOCYTOSIS,GO_PHAGOCYTOSIS,,179,-0.17381626,-0.77793014,0.8076923,0.9193068,1.0,2190,"tags=16%, list=14%, signal=18%",
GO_RESPONSE_TO_FLUID_SHEAR_STRESS,GO_RESPONSE_TO_FLUID_SHEAR_STRESS,,31,-0.26611602,-0.7776812,0.7861163,0.9193774,1.0,2266,"tags=26%, list=14%, signal=30%",
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,,23,-0.22557656,-0.7775886,0.71172965,0.9190532,1.0,4327,"tags=39%, list=27%, signal=53%",
GO_ALCOHOL_CATABOLIC_PROCESS,GO_ALCOHOL_CATABOLIC_PROCESS,,40,-0.22019334,-0.77723336,0.89299613,0.9190544,1.0,2584,"tags=25%, list=16%, signal=30%",
KEGG_BETA_ALANINE_METABOLISM,KEGG_BETA_ALANINE_METABOLISM,,20,-0.27109754,-0.7764884,0.7884972,0.9195969,1.0,3621,"tags=35%, list=23%, signal=45%",
GO_NEPHRON_EPITHELIUM_DEVELOPMENT,GO_NEPHRON_EPITHELIUM_DEVELOPMENT,,94,-0.23899217,-0.77634186,0.6039216,0.91943425,1.0,2535,"tags=22%, list=16%, signal=26%",
GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,,33,-0.27738354,-0.7757133,0.70955163,0.9199806,1.0,4258,"tags=39%, list=27%, signal=54%",
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,,21,-0.26804826,-0.77455693,0.69776875,0.92124826,1.0,1073,"tags=19%, list=7%, signal=20%",
REACTOME_G_PROTEIN_ACTIVATION,REACTOME_G_PROTEIN_ACTIVATION,,21,-0.29841593,-0.77407503,0.8879837,0.92149585,1.0,2360,"tags=29%, list=15%, signal=33%",
GO_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,GO_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,,29,-0.24685542,-0.77396095,0.79737335,0.9213012,1.0,3611,"tags=28%, list=22%, signal=36%",
GO_CARBOHYDRATE_KINASE_ACTIVITY,GO_CARBOHYDRATE_KINASE_ACTIVITY,,20,-0.26993895,-0.7739048,0.5821501,0.9209094,1.0,3934,"tags=40%, list=25%, signal=53%",
BIOCARTA_TOLL_PATHWAY,BIOCARTA_TOLL_PATHWAY,,23,-0.23090284,-0.7735597,0.7954972,0.9209688,1.0,5132,"tags=39%, list=32%, signal=57%",
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS,GO_MESONEPHRIC_TUBULE_MORPHOGENESIS,,56,-0.22966863,-0.7733179,0.70916337,0.9209696,1.0,4153,"tags=36%, list=26%, signal=48%",
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,,34,-0.24501604,-0.7731875,0.6754717,0.9207698,1.0,3381,"tags=29%, list=21%, signal=37%",
GO_HEART_GROWTH,GO_HEART_GROWTH,,74,-0.18502028,-0.77280146,0.89215684,0.9209106,1.0,1937,"tags=15%, list=12%, signal=17%",
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,,120,-0.21344402,-0.7726449,0.78119004,0.92076516,1.0,2511,"tags=20%, list=16%, signal=24%",
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,,18,-0.2757578,-0.77172375,0.65909094,0.92156756,1.0,2181,"tags=28%, list=14%, signal=32%",
GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,,187,-0.16329235,-0.7714023,0.7894737,0.9215102,1.0,1855,"tags=13%, list=12%, signal=15%",
REACTOME_INTERLEUKIN_37_SIGNALING,REACTOME_INTERLEUKIN_37_SIGNALING,,17,-0.23850258,-0.7706606,0.71022725,0.9219835,1.0,4279,"tags=41%, list=27%, signal=56%",
GO_HISTONE_METHYLTRANSFERASE_COMPLEX,GO_HISTONE_METHYLTRANSFERASE_COMPLEX,,82,-0.23573497,-0.7706097,0.53346854,0.92170936,1.0,4064,"tags=34%, list=25%, signal=45%",
GO_ADP_BINDING,GO_ADP_BINDING,,34,-0.23055823,-0.7705988,0.69714284,0.9213394,1.0,3946,"tags=29%, list=25%, signal=39%",
GO_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,,86,-0.16960602,-0.76880914,0.77843136,0.923486,1.0,1855,"tags=14%, list=12%, signal=16%",
GO_POSITIVE_REGULATION_OF_TOR_SIGNALING,GO_POSITIVE_REGULATION_OF_TOR_SIGNALING,,33,-0.16793105,-0.76866466,0.78731346,0.9231972,1.0,4912,"tags=33%, list=31%, signal=48%",
KEGG_BLADDER_CANCER,KEGG_BLADDER_CANCER,,40,-0.2664484,-0.7683776,0.69714284,0.9232546,1.0,3175,"tags=30%, list=20%, signal=37%",
GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,,74,-0.18225856,-0.7675197,0.7278226,0.9241518,1.0,4208,"tags=31%, list=26%, signal=42%",
GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING,GO_UBIQUITIN_CONJUGATING_ENZYME_BINDING,,27,-0.24262276,-0.76749724,0.76955605,0.9238123,1.0,12168,"tags=100%, list=76%, signal=412%",
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,,101,-0.21587011,-0.76707447,0.8166023,0.9239232,1.0,3611,"tags=29%, list=22%, signal=37%",
GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,,36,-0.24808684,-0.7669883,0.58870965,0.9236069,1.0,4611,"tags=39%, list=29%, signal=54%",
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,,25,-0.23955132,-0.76653475,0.8868313,0.9239233,1.0,3028,"tags=28%, list=19%, signal=34%",
GO_POSITIVE_REGULATION_OF_WOUND_HEALING,GO_POSITIVE_REGULATION_OF_WOUND_HEALING,,34,-0.2729928,-0.76600707,0.8977695,0.9241106,1.0,2132,"tags=24%, list=13%, signal=27%",
PID_EPHA_FWDPATHWAY,PID_EPHA_FWDPATHWAY,,26,-0.24442007,-0.7656186,0.6900212,0.9242593,1.0,4354,"tags=42%, list=27%, signal=58%",
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,,21,-0.23790659,-0.7650778,0.8910891,0.9244612,1.0,2672,"tags=24%, list=17%, signal=29%",
GO_ANION_ANION_ANTIPORTER_ACTIVITY,GO_ANION_ANION_ANTIPORTER_ACTIVITY,,24,-0.32511112,-0.76490295,0.78793776,0.9243102,1.0,1788,"tags=29%, list=11%, signal=33%",
GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,,33,-0.24364956,-0.7644235,0.5922921,0.92471695,1.0,5041,"tags=48%, list=31%, signal=71%",
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,,23,-0.19643904,-0.7642929,0.78185326,0.9244982,1.0,1372,"tags=13%, list=9%, signal=14%",
GO_DRUG_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_DRUG_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,79,-0.23141715,-0.76388353,0.7274472,0.92464083,1.0,3895,"tags=32%, list=24%, signal=42%",
GO_CARDIAC_CHAMBER_DEVELOPMENT,GO_CARDIAC_CHAMBER_DEVELOPMENT,,140,-0.1823007,-0.76340437,0.8218391,0.92474043,1.0,2334,"tags=18%, list=15%, signal=21%",
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,,131,-0.23811762,-0.7629723,0.61152416,0.924838,1.0,1851,"tags=15%, list=12%, signal=16%",
PID_LYMPH_ANGIOGENESIS_PATHWAY,PID_LYMPH_ANGIOGENESIS_PATHWAY,,24,-0.22834206,-0.7629614,0.6172608,0.924449,1.0,4389,"tags=33%, list=27%, signal=46%",
GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,,35,-0.2877613,-0.76231235,0.7980952,0.92506415,1.0,779,"tags=11%, list=5%, signal=12%",
GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,,58,-0.21683307,-0.7622291,0.62689394,0.9248145,1.0,2604,"tags=26%, list=16%, signal=31%",
KEGG_HEDGEHOG_SIGNALING_PATHWAY,KEGG_HEDGEHOG_SIGNALING_PATHWAY,,45,-0.220423,-0.76034236,0.8923679,0.92685294,1.0,1435,"tags=16%, list=9%, signal=17%",
GO_CELLULAR_RESPONSE_TO_KETONE,GO_CELLULAR_RESPONSE_TO_KETONE,,79,-0.19158064,-0.7602325,0.7150943,0.92660844,1.0,4448,"tags=38%, list=28%, signal=52%",
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,,15,-0.27513236,-0.76009804,0.60952383,0.92652136,1.0,3553,"tags=33%, list=22%, signal=43%",
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,,138,-0.21551077,-0.75969166,0.7980952,0.92650443,1.0,3952,"tags=34%, list=25%, signal=45%",
GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,,29,-0.23449467,-0.7596665,0.60792077,0.9262179,1.0,1581,"tags=17%, list=10%, signal=19%",
GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,,27,-0.21330555,-0.75959635,0.78443116,0.92594796,1.0,3066,"tags=22%, list=19%, signal=27%",
KEGG_PROSTATE_CANCER,KEGG_PROSTATE_CANCER,,82,-0.20227174,-0.759416,0.7861163,0.9257968,1.0,2890,"tags=23%, list=18%, signal=28%",
GO_DYNEIN_COMPLEX,GO_DYNEIN_COMPLEX,,44,-0.25279883,-0.7589181,0.698,0.9261555,1.0,3142,"tags=23%, list=20%, signal=28%",
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,,112,-0.21233678,-0.75835663,0.6866792,0.9264725,1.0,4287,"tags=33%, list=27%, signal=45%",
GO_POSITIVE_REGULATION_OF_NEURON_DEATH,GO_POSITIVE_REGULATION_OF_NEURON_DEATH,,74,-0.19990179,-0.7576787,0.7831094,0.9267963,1.0,3088,"tags=23%, list=19%, signal=28%",
GO_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,GO_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,,18,-0.27493906,-0.75763416,0.74851483,0.92645246,1.0,204,"tags=11%, list=1%, signal=11%",
REACTOME_INTRAFLAGELLAR_TRANSPORT,REACTOME_INTRAFLAGELLAR_TRANSPORT,,50,-0.2127681,-0.7572994,0.51859504,0.926461,1.0,1630,"tags=18%, list=10%, signal=20%",
GO_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,GO_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,,18,-0.23199475,-0.7572488,0.8917323,0.92610407,1.0,2928,"tags=28%, list=18%, signal=34%",
GO_CORONARY_VASCULATURE_MORPHOGENESIS,GO_CORONARY_VASCULATURE_MORPHOGENESIS,,15,-0.29576805,-0.756798,0.6910891,0.92629075,1.0,4514,"tags=47%, list=28%, signal=65%",
GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,,15,-0.33503053,-0.7566809,0.7302231,0.92603713,1.0,2459,"tags=33%, list=15%, signal=39%",
GO_INTERMEDIATE_FILAMENT_CYTOSKELETON,GO_INTERMEDIATE_FILAMENT_CYTOSKELETON,,85,-0.19458611,-0.7565375,0.66467065,0.9257755,1.0,3011,"tags=25%, list=19%, signal=30%",
GO_ALPHA_TUBULIN_BINDING,GO_ALPHA_TUBULIN_BINDING,,29,-0.23370586,-0.7564914,0.66597074,0.92544174,1.0,4514,"tags=41%, list=28%, signal=57%",
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA,,109,-0.18843395,-0.75632036,0.67315173,0.92517656,1.0,3838,"tags=25%, list=24%, signal=32%",
GO_LYTIC_VACUOLE_ORGANIZATION,GO_LYTIC_VACUOLE_ORGANIZATION,,60,-0.19890448,-0.7556703,0.8105066,0.925729,1.0,4487,"tags=35%, list=28%, signal=48%",
GO_ACTOMYOSIN,GO_ACTOMYOSIN,,64,-0.25872573,-0.7552986,0.6866792,0.92579865,1.0,1645,"tags=19%, list=10%, signal=21%",
GO_STRIATUM_DEVELOPMENT,GO_STRIATUM_DEVELOPMENT,,19,-0.23725148,-0.7546037,0.65495867,0.92640424,1.0,2413,"tags=26%, list=15%, signal=31%",
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,,42,-0.20140494,-0.75454926,0.89021957,0.9260985,1.0,2511,"tags=24%, list=16%, signal=28%",
GO_MYOFILAMENT,GO_MYOFILAMENT,,23,-0.38928065,-0.7543749,0.7847619,0.9258209,1.0,4964,"tags=70%, list=31%, signal=101%",
GO_DIGESTIVE_SYSTEM_DEVELOPMENT,GO_DIGESTIVE_SYSTEM_DEVELOPMENT,,106,-0.19847801,-0.7540855,0.6838095,0.9258947,1.0,3392,"tags=28%, list=21%, signal=36%",
GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,,23,-0.2519126,-0.75371844,0.78656125,0.9259934,1.0,150,"tags=9%, list=1%, signal=9%",
GO_RENAL_TUBULE_DEVELOPMENT,GO_RENAL_TUBULE_DEVELOPMENT,,84,-0.2280392,-0.7536418,0.58235294,0.9256928,1.0,2535,"tags=21%, list=16%, signal=25%",
GO_STEROID_HORMONE_RECEPTOR_BINDING,GO_STEROID_HORMONE_RECEPTOR_BINDING,,79,-0.17122798,-0.7526351,0.791423,0.926501,1.0,1879,"tags=15%, list=12%, signal=17%",
GO_THIOLESTER_HYDROLASE_ACTIVITY,GO_THIOLESTER_HYDROLASE_ACTIVITY,,28,-0.2340975,-0.7522067,0.8962264,0.9267562,1.0,4576,"tags=39%, list=29%, signal=55%",
GO_GLYCOPROTEIN_COMPLEX,GO_GLYCOPROTEIN_COMPLEX,,16,-0.2358858,-0.7519805,0.77868855,0.9267748,1.0,3369,"tags=38%, list=21%, signal=47%",
PID_HDAC_CLASSI_PATHWAY,PID_HDAC_CLASSI_PATHWAY,,63,-0.19686076,-0.750974,0.7861163,0.9278592,1.0,3869,"tags=32%, list=24%, signal=42%",
GO_MUSCLE_ORGAN_MORPHOGENESIS,GO_MUSCLE_ORGAN_MORPHOGENESIS,,67,-0.28576136,-0.7508313,0.8952381,0.927661,1.0,4120,"tags=36%, list=26%, signal=48%",
GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,,31,-0.21208178,-0.75075454,0.6646586,0.92734987,1.0,4334,"tags=39%, list=27%, signal=53%",
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,,97,-0.19720532,-0.75069886,0.89681053,0.92706937,1.0,3204,"tags=23%, list=20%, signal=28%",
GO_MICROVILLUS,GO_MICROVILLUS,,62,-0.2570374,-0.7506088,0.79737335,0.9268011,1.0,3918,"tags=37%, list=24%, signal=49%",
GO_DETECTION_OF_ABIOTIC_STIMULUS,GO_DETECTION_OF_ABIOTIC_STIMULUS,,87,-0.21812832,-0.75059927,0.8046219,0.9264195,1.0,4673,"tags=40%, list=29%, signal=56%",
GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,,27,-0.23672949,-0.74988234,0.7953668,0.92709535,1.0,2466,"tags=19%, list=15%, signal=22%",
PID_P75_NTR_PATHWAY,PID_P75_NTR_PATHWAY,,62,-0.16270255,-0.7493617,0.8891129,0.9272869,1.0,4565,"tags=32%, list=28%, signal=45%",
GO_LYMPHOCYTE_MIGRATION,GO_LYMPHOCYTE_MIGRATION,,48,-0.21594618,-0.7489112,0.8917323,0.9274671,1.0,4354,"tags=38%, list=27%, signal=51%",
GO_REGULATION_OF_MEMBRANE_PERMEABILITY,GO_REGULATION_OF_MEMBRANE_PERMEABILITY,,71,-0.17680706,-0.7488696,0.8927875,0.9271811,1.0,2445,"tags=17%, list=15%, signal=20%",
GO_GROWTH_FACTOR_ACTIVITY,GO_GROWTH_FACTOR_ACTIVITY,,101,-0.21283722,-0.7478467,0.78185326,0.9284425,1.0,3918,"tags=33%, list=24%, signal=43%",
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,,48,-0.2152972,-0.74766487,0.7881041,0.92829275,1.0,4583,"tags=42%, list=29%, signal=58%",
GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,,16,-0.25364313,-0.7463454,0.8023483,0.9297955,1.0,12,"tags=6%, list=0%, signal=6%",
GO_VASCULOGENESIS,GO_VASCULOGENESIS,,64,-0.22184482,-0.7463363,0.78884465,0.9294125,1.0,4068,"tags=34%, list=25%, signal=46%",
GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,,16,-0.2768012,-0.7459183,0.7907869,0.92962044,1.0,1084,"tags=19%, list=7%, signal=20%",
GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX,GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX,,22,-0.30202112,-0.7456114,0.8863636,0.92974544,1.0,4588,"tags=55%, list=29%, signal=76%",
